,texto,tokens
582,"creo que el ine no te puede dar la orden de que en cdmx debe ser mujer, esas no deben ser sus facultades, de echo en la democracia el pueblo debe mandar, no el género, la política no es de géneros, es de capacidades y liderazgo, no importa si son hombres o mujeres","['creo', 'que', 'el', 'ine', 'no', 'te', 'puede', 'dar', 'la', 'orden', 'de', 'que', 'en', 'cdmx', 'debe', 'ser', 'mujer', 'esas', 'no', 'deben', 'ser', 'sus', 'facultades', 'de', 'echo', 'en', 'la', 'democracia', 'el', 'pueblo', 'debe', 'mandar', 'no', 'el', 'género', 'la', 'política', 'no', 'es', 'de', 'géneros', 'es', 'de', 'capacidades', 'y', 'liderazgo', 'no', 'importa', 'si', 'son', 'hombres', 'o', 'mujeres']"
584,chema..,['chema']
585,1,['1']
586,"el harfuch que apenas tuvo evento proselitista  con el líder sindical del metro ? , ese mismo líder sindical que","['el', 'harfuch', 'que', 'apenas', 'tuvo', 'evento', 'proselitista', 'con', 'el', 'líder', 'sindical', 'del', 'metro', 'ese', 'mismo', 'líder', 'sindical', 'que']"
587,chema la mejor opción!,"['chema', 'la', 'mejor', 'opción']"
588,"lo sentimos, pero no es lo que morena y tú quieran, pretendan o deseen, así te revuelques en el piso haciendo berrinche como niño en el supermercado en busca de que le compren su dulce a fuerza.
atte.
el ine.","['lo', 'sentimos', 'pero', 'no', 'es', 'lo', 'que', 'morena', 'y', 'tú', 'quieran', 'pretendan', 'o', 'deseen', 'así', 'te', 'revuelques', 'en', 'el', 'piso', 'haciendo', 'berrinche', 'como', 'niño', 'en', 'el', 'supermercado', 'en', 'busca', 'de', 'que', 'le', 'compren', 'su', 'dulce', 'a', 'fuerza', 'atte', 'el', 'ine']"
589,ah mira,"['ah', 'mira']"
590,7,['7']
591,"para los jaliscienses sería desastroso un chema martínez de gobernador. este es un panista, emecista disfrazado de morenista. sería una traición de morena, igual a la que hicieron en coahuila.","['para', 'los', 'jaliscienses', 'sería', 'desastroso', 'un', 'chema', 'martínez', 'de', 'gobernador', 'este', 'es', 'un', 'panista', 'emecista', 'disfrazado', 'de', 'morenista', 'sería', 'una', 'traición', 'de', 'morena', 'igual', 'a', 'la', 'que', 'hicieron', 'en', 'coahuila']"
592,debe ser la siguiente presidenta de méxico.,"['debe', 'ser', 'la', 'siguiente', 'presidenta', 'de', 'méxico']"
594,la respuesta es,"['la', 'respuesta', 'es']"
595,dile,['dile']
596,y si mencionas ahora que la tesis de la “abogada” esquivel es una copia y que la unam se lamenta la vergüenza??? por favor quiero leerte,"['y', 'si', 'mencionas', 'ahora', 'que', 'la', 'tesis', 'de', 'la', 'abogada', 'esquivel', 'es', 'una', 'copia', 'y', 'que', 'la', 'unam', 'se', 'lamenta', 'la', 'vergüenza', 'por', 'favor', 'quiero', 'leerte']"
597,2,['2']
598,"ahora sí, encuestas de prestigio ""cucharero""","['ahora', 'sí', 'encuestas', 'de', 'prestigio', 'cucharero']"
599,"osea nacho, yoli ni quería ser presidenta municipal. deja el chayote, a fuerza ni los zapatos.","['osea', 'nacho', 'yoli', 'ni', 'quería', 'ser', 'presidenta', 'municipal', 'deja', 'el', 'chayote', 'a', 'fuerza', 'ni', 'los', 'zapatos']"
600,jajaja el aprendiz del súper policía preso en usa a cdmx olvídense de la mayoría en la cámara!,"['jajaja', 'el', 'aprendiz', 'del', 'súper', 'policía', 'preso', 'en', 'usa', 'a', 'cdmx', 'olvídense', 'de', 'la', 'mayoría', 'en', 'la', 'cámara']"
601,después del criterio del,"['después', 'del', 'criterio', 'del']"
602,es tiempo de mujeres!!! de modo que en jalisco,"['es', 'tiempo', 'de', 'mujeres', 'de', 'modo', 'que', 'en', 'jalisco']"
603,jajajaja ni eso hacen bien,"['jajajaja', 'ni', 'eso', 'hacen', 'bien']"
604,452,['452']
606,"""puentes de plata con el","['puentes', 'de', 'plata', 'con', 'el']"
607,"esto esta amañado, los comentarios claramente la mayoría dicen clara y en los resultado va chema muy arriba, de todos modos emití mi voto y mi comentario, ánimo","['esto', 'esta', 'amañado', 'los', 'comentarios', 'claramente', 'la', 'mayoría', 'dicen', 'clara', 'y', 'en', 'los', 'resultado', 'va', 'chema', 'muy', 'arriba', 'de', 'todos', 'modos', 'emití', 'mi', 'voto', 'y', 'mi', 'comentario', 'ánimo']"
608,) clara es la respuesta,"['clara', 'es', 'la', 'respuesta']"
609,4,['4']
615,errata: “transformación” *,"['errata', 'transformación']"
616,¿el mismo,"['el', 'mismo']"
617,chema martínez,"['chema', 'martínez']"
618,"se demuestra el cariño y el agradecimiento de haberle vendido f€ntanilo, teniendo suspendida su empresa. entre narc0s se entienden…","['se', 'demuestra', 'el', 'cariño', 'y', 'el', 'agradecimiento', 'de', 'haberle', 'vendido', 'f', 'ntanilo', 'teniendo', 'suspendida', 'su', 'empresa', 'entre', 'narc0s', 'se', 'entienden']"
619,11,['11']
620,"jalisco, nunca morena!","['jalisco', 'nunca', 'morena']"
621,"mi voto para clara cárdenas, la ruta es clara para jalisco","['mi', 'voto', 'para', 'clara', 'cárdenas', 'la', 'ruta', 'es', 'clara', 'para', 'jalisco']"
622,"¿quién debería ser el candidato o candidata a la gubernatura de jalisco por morena?
• clara cárdenas
(","['quién', 'debería', 'ser', 'el', 'candidato', 'o', 'candidata', 'a', 'la', 'gubernatura', 'de', 'jalisco', 'por', 'morena', 'clara', 'cárdenas']"
623,jajaja,['jajaja']
624,6,['6']
625,ni con esa señora sin chiste ganaran jalisco,"['ni', 'con', 'esa', 'señora', 'sin', 'chiste', 'ganaran', 'jalisco']"
626,de seguro estaba el anormal de,"['de', 'seguro', 'estaba', 'el', 'anormal', 'de']"
627,"escucharon la más ""votada""...","['escucharon', 'la', 'más', 'votada']"
628,lord fenta recibiendo a eschaira,"['lord', 'fenta', 'recibiendo', 'a', 'eschaira']"
629,7,['7']
631,se la puso difícil,"['se', 'la', 'puso', 'difícil']"
632,"felicidades, siguen derrochando dinero del erario. su hipocresía de ""primero los pobres"" es irónica e indignante. 

hasta cuándo","['felicidades', 'siguen', 'derrochando', 'dinero', 'del', 'erario', 'su', 'hipocresía', 'de', 'primero', 'los', 'pobres', 'es', 'irónica', 'e', 'indignante', 'hasta', 'cuándo']"
633,no es cierto no te creo,"['no', 'es', 'cierto', 'no', 'te', 'creo']"
634,si dios hablara te pediria cuentas! corrupto!,"['si', 'dios', 'hablara', 'te', 'pediria', 'cuentas', 'corrupto']"
635,"ahora si lo pelaron dr., de a como le va a tocar cooperar? porque para candidato no da!!!","['ahora', 'si', 'lo', 'pelaron', 'dr', 'de', 'a', 'como', 'le', 'va', 'a', 'tocar', 'cooperar', 'porque', 'para', 'candidato', 'no', 'da']"
636,hoy tuvimos el honor de recibir a la dra.,"['hoy', 'tuvimos', 'el', 'honor', 'de', 'recibir', 'a', 'la', 'dra']"
637,de negocios poco claros. ( perdón por la repetición y),"['de', 'negocios', 'poco', 'claros', 'perdón', 'por', 'la', 'repetición', 'y']"
638,"es otra rémora de 4a y si ahora estamos mal, coneate estaremos peor","['es', 'otra', 'rémora', 'de', '4a', 'y', 'si', 'ahora', 'estamos', 'mal', 'coneate', 'estaremos', 'peor']"
639,no te arrastres chapulín sabes que morena no ganará jamás en jalisco,"['no', 'te', 'arrastres', 'chapulín', 'sabes', 'que', 'morena', 'no', 'ganará', 'jamás', 'en', 'jalisco']"
640,par de lacras,"['par', 'de', 'lacras']"
641,52,['52']
642,vamos  para  adelante  doc. sector  agropecuario!!,"['vamos', 'para', 'adelante', 'doc', 'sector', 'agropecuario']"
643,en jalisco no queremos esto,"['en', 'jalisco', 'no', 'queremos', 'esto']"
644,"93 likes en 6 horas ! todo indica que no serás el elegido, date cuenta.","['93', 'likes', 'en', '6', 'horas', 'todo', 'indica', 'que', 'no', 'serás', 'el', 'elegido', 'date', 'cuenta']"
645,"jajajajajaja son unos neanderthales.

bienvenida a jalsico","['jajajajajaja', 'son', 'unos', 'neanderthales', 'bienvenida', 'a', 'jalsico']"
646,181,['181']
647,jalsico???,['jalsico']
648,agradecido con todas sus muestras de cariño y sus palabras de aliento.,"['agradecido', 'con', 'todas', 'sus', 'muestras', 'de', 'cariño', 'y', 'sus', 'palabras', 'de', 'aliento']"
649,como les arde asta el asiento saber que el doc lomelí va aser nuestro próximo gobernador les guste o no ya lo verán,"['como', 'les', 'arde', 'asta', 'el', 'asiento', 'saber', 'que', 'el', 'doc', 'lomelí', 'va', 'aser', 'nuestro', 'próximo', 'gobernador', 'les', 'guste', 'o', 'no', 'ya', 'lo', 'verán']"
650,"¿adivinen quién falta en esta bella imagen?

adivinaron:","['adivinen', 'quién', 'falta', 'en', 'esta', 'bella', 'imagen', 'adivinaron']"
651,22,['22']
652,par de corruptos,"['par', 'de', 'corruptos']"
654,a érika pérez más que tú la conoces.,"['a', 'érika', 'pérez', 'más', 'que', 'tú', 'la', 'conoces']"
655,llegó,['llegó']
656,"ahórrense los comentarios cursis..

¿quieren ganar?

prometan que van a cancelar el negociazo que hizo el marrano con las verficadoras y que se va a regresa a las de antes.

ya estamos hartos de mc y sus multas e impuestos por todo

con eso ganan por goleada.","['ahórrense', 'los', 'comentarios', 'cursis', 'quieren', 'ganar', 'prometan', 'que', 'van', 'a', 'cancelar', 'el', 'negociazo', 'que', 'hizo', 'el', 'marrano', 'con', 'las', 'verficadoras', 'y', 'que', 'se', 'va', 'a', 'regresa', 'a', 'las', 'de', 'antes', 'ya', 'estamos', 'hartos', 'de', 'mc', 'y', 'sus', 'multas', 'e', 'impuestos', 'por', 'todo', 'con', 'eso', 'ganan', 'por', 'goleada']"
657,"¡aguas, trae chinches!","['aguas', 'trae', 'chinches']"
658,pues 12 años de campaña como no vas a recorrer el estado,"['pues', '12', 'años', 'de', 'campaña', 'como', 'no', 'vas', 'a', 'recorrer', 'el', 'estado']"
659,ten lo por seguro vas a volver a perder,"['ten', 'lo', 'por', 'seguro', 'vas', 'a', 'volver', 'a', 'perder']"
660,"que vaya a chingar a si madre, dile… ahh de paso que te lleve a ti también","['que', 'vaya', 'a', 'chingar', 'a', 'si', 'madre', 'dile', 'ahh', 'de', 'paso', 'que', 'te', 'lleve', 'a', 'ti', 'también']"
661,"exacto, los de","['exacto', 'los', 'de']"
662,ccp,['ccp']
663,155,['155']
664,no queremos a ese sujeto como eterno candidato a gobernador. sangre nueva sin sospecha de negocios sospechosos de medicinas,"['no', 'queremos', 'a', 'ese', 'sujeto', 'como', 'eterno', 'candidato', 'a', 'gobernador', 'sangre', 'nueva', 'sin', 'sospecha', 'de', 'negocios', 'sospechosos', 'de', 'medicinas']"
665,"no, no vas a ser gobernador oootra vez, saludos","['no', 'no', 'vas', 'a', 'ser', 'gobernador', 'oootra', 'vez', 'saludos']"
666,"saludando a una amiga de verdad, la primera mujer en ocupar la mas alta responsabilidad en méxico: la dra.","['saludando', 'a', 'una', 'amiga', 'de', 'verdad', 'la', 'primera', 'mujer', 'en', 'ocupar', 'la', 'mas', 'alta', 'responsabilidad', 'en', 'méxico', 'la', 'dra']"
667,"si en verdad quiere ayudar a claudia debería dar un paso al costado y dejar que otro sea el candidato a gobernador. los de mc aplauden que usted sea el candidato porque lo aplastarán nuevamente con lo de sus nexos con él narco, su foto en la cárcel y sus ventas de medicinas.","['si', 'en', 'verdad', 'quiere', 'ayudar', 'a', 'claudia', 'debería', 'dar', 'un', 'paso', 'al', 'costado', 'y', 'dejar', 'que', 'otro', 'sea', 'el', 'candidato', 'a', 'gobernador', 'los', 'de', 'mc', 'aplauden', 'que', 'usted', 'sea', 'el', 'candidato', 'porque', 'lo', 'aplastarán', 'nuevamente', 'con', 'lo', 'de', 'sus', 'nexos', 'con', 'él', 'narco', 'su', 'foto', 'en', 'la', 'cárcel', 'y', 'sus', 'ventas', 'de', 'medicinas']"
668,6,['6']
669,"a transformar jalisco!!! 
todo nuestro apoyo para la doctora y para el doctor lomelí","['a', 'transformar', 'jalisco', 'todo', 'nuestro', 'apoyo', 'para', 'la', 'doctora', 'y', 'para', 'el', 'doctor', 'lomelí']"
670,"te dan tratro como de la bola, te la jugaste con adán augusto quién tampoco te quería por corrupto, traidor y mentiroso. no es para menos que el karma te ponga en tu lugar farmacéutico.","['te', 'dan', 'tratro', 'como', 'de', 'la', 'bola', 'te', 'la', 'jugaste', 'con', 'adán', 'augusto', 'quién', 'tampoco', 'te', 'quería', 'por', 'corrupto', 'traidor', 'y', 'mentiroso', 'no', 'es', 'para', 'menos', 'que', 'el', 'karma', 'te', 'ponga', 'en', 'tu', 'lugar', 'farmacéutico']"
671,"te dan tratro como de la bola, te la jugaste con adán augusto quién tampoco te quería por corrupto, traidor y mentiroso. no es para menos que el karma te ponga en tu lugar farmacéutico.","['te', 'dan', 'tratro', 'como', 'de', 'la', 'bola', 'te', 'la', 'jugaste', 'con', 'adán', 'augusto', 'quién', 'tampoco', 'te', 'quería', 'por', 'corrupto', 'traidor', 'y', 'mentiroso', 'no', 'es', 'para', 'menos', 'que', 'el', 'karma', 'te', 'ponga', 'en', 'tu', 'lugar', 'farmacéutico']"
672,"te dan tratro como de la bola, te la jugaste con adán augusto quién tampoco te quería por corrupto, traidor y mentiroso. no es para menos que el karma te ponga en tu lugar farmacéutico.","['te', 'dan', 'tratro', 'como', 'de', 'la', 'bola', 'te', 'la', 'jugaste', 'con', 'adán', 'augusto', 'quién', 'tampoco', 'te', 'quería', 'por', 'corrupto', 'traidor', 'y', 'mentiroso', 'no', 'es', 'para', 'menos', 'que', 'el', 'karma', 'te', 'ponga', 'en', 'tu', 'lugar', 'farmacéutico']"
673,83,['83']
674,jalisco y morena. con mucha fuerza.,"['jalisco', 'y', 'morena', 'con', 'mucha', 'fuerza']"
675,el mejor equipo para la transformación de jalisco,"['el', 'mejor', 'equipo', 'para', 'la', 'transformación', 'de', 'jalisco']"
676,llegó,['llegó']
677,"jalisco será territorio morena,jalisco a sido muy maltratado.","['jalisco', 'será', 'territorio', 'morena', 'jalisco', 'a', 'sido', 'muy', 'maltratado']"
678,llegó,['llegó']
0,"los 3 niveles de gobierno están pal perro, pero el federal si es una charlotada.","['los', '3', 'niveles', 'de', 'gobierno', 'están', 'pal', 'perro', 'pero', 'el', 'federal', 'si', 'es', 'una', 'charlotada']"
2,¿qué más les queda para alcanzar el hueso?,"['qué', 'más', 'les', 'queda', 'para', 'alcanzar', 'el', 'hueso']"
3,con que cara,"['con', 'que', 'cara']"
4,es el bueno,"['es', 'el', 'bueno']"
5,"ánimo doc lo bueno que ya se van !
sigue la 4ta  transformación","['ánimo', 'doc', 'lo', 'bueno', 'que', 'ya', 'se', 'van', 'sigue', 'la', '4ta', 'transformación']"
6,si de verdad se busca un cambio el debe ganar por mucho !,"['si', 'de', 'verdad', 'se', 'busca', 'un', 'cambio', 'el', 'debe', 'ganar', 'por', 'mucho']"
7,"pero ellos no son criminales como otros doc, de todos modos gracias por sacar ese monto (mínimo relacionado con lo que mueve cierto médico de manera ilegal) y por su preocupación!","['pero', 'ellos', 'no', 'son', 'criminales', 'como', 'otros', 'doc', 'de', 'todos', 'modos', 'gracias', 'por', 'sacar', 'ese', 'monto', 'mínimo', 'relacionado', 'con', 'lo', 'que', 'mueve', 'cierto', 'médico', 'de', 'manera', 'ilegal', 'y', 'por', 'su', 'preocupación']"
9,lamebotas,['lamebotas']
10,"clemente castañeda nuestro apoyó total, será nuestro voto.
lemus y frangie artos y cansados la ciudadanía de lo que robado descaradamente, les saldrán más cosas escondidas de sus corruptelas.","['clemente', 'castañeda', 'nuestro', 'apoyó', 'total', 'será', 'nuestro', 'voto', 'lemus', 'y', 'frangie', 'artos', 'y', 'cansados', 'la', 'ciudadanía', 'de', 'lo', 'que', 'robado', 'descaradamente', 'les', 'saldrán', 'más', 'cosas', 'escondidas', 'de', 'sus', 'corruptelas']"
11,vamos con,"['vamos', 'con']"
12,uno de los temas a tratar en nuestra,"['uno', 'de', 'los', 'temas', 'a', 'tratar', 'en', 'nuestra']"
13,por supuesto,"['por', 'supuesto']"
14,michel lopez,"['michel', 'lopez']"
15,"jajajjaj pelagatos y lamebotas, cómo ya no se te hizo con adán augusto, ahora quieres chayote con yolanda pero tampoco va llegar jajajaj","['jajajjaj', 'pelagatos', 'y', 'lamebotas', 'cómo', 'ya', 'no', 'se', 'te', 'hizo', 'con', 'adán', 'augusto', 'ahora', 'quieres', 'chayote', 'con', 'yolanda', 'pero', 'tampoco', 'va', 'llegar', 'jajajaj']"
16,excelente y buen día.,"['excelente', 'y', 'buen', 'día']"
17,"iniciamos nuestra tradicional conferencia de prensa, en este día nublado, tan nublado como la administración del gobierno municipal de guadalajara.","['iniciamos', 'nuestra', 'tradicional', 'conferencia', 'de', 'prensa', 'en', 'este', 'día', 'nublado', 'tan', 'nublado', 'como', 'la', 'administración', 'del', 'gobierno', 'municipal', 'de', 'guadalajara']"
18,yo creo que quieres chayote con harfuch,"['yo', 'creo', 'que', 'quieres', 'chayote', 'con', 'harfuch']"
19,dispendios millonarios realiza ⁦,"['dispendios', 'millonarios', 'realiza']"
20,"se diluyen las posibilidades de algunos, solo conozco a uno que ha trabajado por años  en la totalidad de los distritos y casi en todos los municipios y es el","['se', 'diluyen', 'las', 'posibilidades', 'de', 'algunos', 'solo', 'conozco', 'a', 'uno', 'que', 'ha', 'trabajado', 'por', 'años', 'en', 'la', 'totalidad', 'de', 'los', 'distritos', 'y', 'casi', 'en', 'todos', 'los', 'municipios', 'y', 'es', 'el']"
21,"quieres a un cesar duarte, de regreso ?

la gente sin conciencia social quiere de regreso la corrupcion del prian !!!

estan perdidos !!!","['quieres', 'a', 'un', 'cesar', 'duarte', 'de', 'regreso', 'la', 'gente', 'sin', 'conciencia', 'social', 'quiere', 'de', 'regreso', 'la', 'corrupcion', 'del', 'prian', 'estan', 'perdidos']"
22,chema la trae bien parada!*la bandera 4t*,"['chema', 'la', 'trae', 'bien', 'parada', 'la', 'bandera', '4t']"
23,¡¡¡viva méxico!!!,"['viva', 'méxico']"
24,2.549,"['2', '549']"
25,"jose maria "" chema""","['jose', 'maria', 'chema']"
26,cuando tienes un ine a modo. ¿todavía dudas de la dictadura? no se afectó a ninguno de los preferidos del presidente,"['cuando', 'tienes', 'un', 'ine', 'a', 'modo', 'todavía', 'dudas', 'de', 'la', 'dictadura', 'no', 'se', 'afectó', 'a', 'ninguno', 'de', 'los', 'preferidos', 'del', 'presidente']"
27,sólo,['sólo']
28,"el power ranking de jalisco se encuentra dividido, pues en los dos primeros lugares se encuentran el alcalde de guadalajara,","['el', 'power', 'ranking', 'de', 'jalisco', 'se', 'encuentra', 'dividido', 'pues', 'en', 'los', 'dos', 'primeros', 'lugares', 'se', 'encuentran', 'el', 'alcalde', 'de', 'guadalajara']"
29,616,['616']
30,.,[]
31,"bloqueen los boots por favor, solo votos serios","['bloqueen', 'los', 'boots', 'por', 'favor', 'solo', 'votos', 'serios']"
32,.,[]
33,"no saben de otra forma, es una pena.","['no', 'saben', 'de', 'otra', 'forma', 'es', 'una', 'pena']"
34,yo veo en mi cama a tu mami y no digo nada,"['yo', 'veo', 'en', 'mi', 'cama', 'a', 'tu', 'mami', 'y', 'no', 'digo', 'nada']"
35,si es hombre chema martínez y si es mujer clara cárdenas.,"['si', 'es', 'hombre', 'chema', 'martínez', 'y', 'si', 'es', 'mujer', 'clara', 'cárdenas']"
36,yo siempre que puedo le hablo a las personas de que tenemos que hacer el cambio en jalisco. y que no le crean a los medios todo lo que dicen queriendo poner en mal a nuestro presidente y ala 4t saludos.,"['yo', 'siempre', 'que', 'puedo', 'le', 'hablo', 'a', 'las', 'personas', 'de', 'que', 'tenemos', 'que', 'hacer', 'el', 'cambio', 'en', 'jalisco', 'y', 'que', 'no', 'le', 'crean', 'a', 'los', 'medios', 'todo', 'lo', 'que', 'dicen', 'queriendo', 'poner', 'en', 'mal', 'a', 'nuestro', 'presidente', 'y', 'ala', '4t', 'saludos']"
37,la mejor opción,"['la', 'mejor', 'opción']"
38,7.704,"['7', '704']"
39,"dr hugo , el genocida?","['dr', 'hugo', 'el', 'genocida']"
40,chema trae pura gente de barrio,"['chema', 'trae', 'pura', 'gente', 'de', 'barrio']"
41,mensaje post-visita a la sheinbaum,"['mensaje', 'post', 'visita', 'a', 'la', 'sheinbaum']"
42,la mejor opción para jalisco,"['la', 'mejor', 'opción', 'para', 'jalisco']"
43,"ninguno de los anteriores, se puede","['ninguno', 'de', 'los', 'anteriores', 'se', 'puede']"
44,si queda,"['si', 'queda']"
45,en yucatán no necesitan de morena,"['en', 'yucatán', 'no', 'necesitan', 'de', 'morena']"
46,comprando votos los michel y clara,"['comprando', 'votos', 'los', 'michel', 'y', 'clara']"
47,vamos chema,"['vamos', 'chema']"
48,"luchemos, chema martínez","['luchemos', 'chema', 'martínez']"
49,la respuesta josé maría chema,"['la', 'respuesta', 'josé', 'maría', 'chema']"
50,"es y será el bueno para ser candidato por morena en jalisco, el asegura la victoria en el estado","['es', 'y', 'será', 'el', 'bueno', 'para', 'ser', 'candidato', 'por', 'morena', 'en', 'jalisco', 'el', 'asegura', 'la', 'victoria', 'en', 'el', 'estado']"
51,vamos con,"['vamos', 'con']"
52,es la mejor opción,"['es', 'la', 'mejor', 'opción']"
53,"y sigues.....?
ya estas claramente tomando partido y eso debilita tu credibilidad como comentarista noticioso 
que tranza contigo","['y', 'sigues', 'ya', 'estas', 'claramente', 'tomando', 'partido', 'y', 'eso', 'debilita', 'tu', 'credibilidad', 'como', 'comentarista', 'noticioso', 'que', 'tranza', 'contigo']"
54,62,['62']
55,"chema martínez, nuestro próximo gobernador de jalisco..","['chema', 'martínez', 'nuestro', 'próximo', 'gobernador', 'de', 'jalisco']"
56,estamos con,"['estamos', 'con']"
57,por,['por']
58,yo prefiero a,"['yo', 'prefiero', 'a']"
59,josé maría martínez,"['josé', 'maría', 'martínez']"
60,vamos contigo chema martínez,"['vamos', 'contigo', 'chema', 'martínez']"
61,chema martinez,"['chema', 'martinez']"
62,clara brugada debe ser la candidata en cdmx si el dedazo por el policia no se consuma,"['clara', 'brugada', 'debe', 'ser', 'la', 'candidata', 'en', 'cdmx', 'si', 'el', 'dedazo', 'por', 'el', 'policia', 'no', 'se', 'consuma']"
63,"no puede cerrar la semana sin decirle sr. corrupto que ya debería desaparecer de la política, no le haya, no sabe ni qué show y que sigue perdiendo día con día la poca, muy poquísima dignidad que le queda.","['no', 'puede', 'cerrar', 'la', 'semana', 'sin', 'decirle', 'sr', 'corrupto', 'que', 'ya', 'debería', 'desaparecer', 'de', 'la', 'política', 'no', 'le', 'haya', 'no', 'sabe', 'ni', 'qué', 'show', 'y', 'que', 'sigue', 'perdiendo', 'día', 'con', 'día', 'la', 'poca', 'muy', 'poquísima', 'dignidad', 'que', 'le', 'queda']"
64,chema la mejor opcion,"['chema', 'la', 'mejor', 'opcion']"
65,lo dice el amigo de los narcos.,"['lo', 'dice', 'el', 'amigo', 'de', 'los', 'narcos']"
66,"serás pndejo, maiceado y chayotero! por eso lo pasas de ser lo que eres, cangrejo!","['serás', 'pndejo', 'maiceado', 'y', 'chayotero', 'por', 'eso', 'lo', 'pasas', 'de', 'ser', 'lo', 'que', 'eres', 'cangrejo']"
67,chema es la mejor opción para jalisco. vamos con todo chema por un pueblo humanista y mejor calidad de vida para los ciudadanos,"['chema', 'es', 'la', 'mejor', 'opción', 'para', 'jalisco', 'vamos', 'con', 'todo', 'chema', 'por', 'un', 'pueblo', 'humanista', 'y', 'mejor', 'calidad', 'de', 'vida', 'para', 'los', 'ciudadanos']"
68,chinga tú madre ya vez si no vez tus cuernos menos a la momia de cdmx jajajaja jajajaja,"['chinga', 'tú', 'madre', 'ya', 'vez', 'si', 'no', 'vez', 'tus', 'cuernos', 'menos', 'a', 'la', 'momia', 'de', 'cdmx', 'jajajaja', 'jajajaja']"
69,no pues esta canijo  solo asegura a mc de nuevo con esos candidatos,"['no', 'pues', 'esta', 'canijo', 'solo', 'asegura', 'a', 'mc', 'de', 'nuevo', 'con', 'esos', 'candidatos']"
70,creó qué tienes mal tú análisis. no úbicas las fuerzas reales. no modo.,"['creó', 'qué', 'tienes', 'mal', 'tú', 'análisis', 'no', 'úbicas', 'las', 'fuerzas', 'reales', 'no', 'modo']"
71,"en los comentarios te das cuenta que los punteros están usando bots. 
yo con","['en', 'los', 'comentarios', 'te', 'das', 'cuenta', 'que', 'los', 'punteros', 'están', 'usando', 'bots', 'yo', 'con']"
72,y quien dijo que usted es líder doc????,"['y', 'quien', 'dijo', 'que', 'usted', 'es', 'líder', 'doc']"
73,"no es cierto, tú te crees con liderazgo, pero lo tienes no por amor y compromiso, lo tienes por qué tienes $$$$, para comprar lo que quieras.","['no', 'es', 'cierto', 'tú', 'te', 'crees', 'con', 'liderazgo', 'pero', 'lo', 'tienes', 'no', 'por', 'amor', 'y', 'compromiso', 'lo', 'tienes', 'por', 'qué', 'tienes', 'para', 'comprar', 'lo', 'que', 'quieras']"
74,jalisco conoce d lo q quiere y lo q quiere es un cambio junto a,"['jalisco', 'conoce', 'd', 'lo', 'q', 'quiere', 'y', 'lo', 'q', 'quiere', 'es', 'un', 'cambio', 'junto', 'a']"
76,jalisco necesita un cambio humanista de la mano de,"['jalisco', 'necesita', 'un', 'cambio', 'humanista', 'de', 'la', 'mano', 'de']"
78,por un proceso limpio y justo .....,"['por', 'un', 'proceso', 'limpio', 'y', 'justo']"
79,111,['111']
80,"los varones... fácil, ellos van a la cama de la caro cuernoschuecos","['los', 'varones', 'fácil', 'ellos', 'van', 'a', 'la', 'cama', 'de', 'la', 'caro', 'cuernoschuecos']"
81,"para cerrar la semana, es bueno recordar que el liderazgo se gana con amor y compromiso. tengan un feliz domingo.","['para', 'cerrar', 'la', 'semana', 'es', 'bueno', 'recordar', 'que', 'el', 'liderazgo', 'se', 'gana', 'con', 'amor', 'y', 'compromiso', 'tengan', 'un', 'feliz', 'domingo']"
83,"el q trafica medicinas para gober de   la tierra del jara
be ?","['el', 'q', 'trafica', 'medicinas', 'para', 'gober', 'de', 'la', 'tierra', 'del', 'jara', 'be']"
84,en jalisco será la diferencia.clara cárdenas.,"['en', 'jalisco', 'será', 'la', 'diferencia', 'clara', 'cárdenas']"
85,describiste a,"['describiste', 'a']"
86,chema martínez,"['chema', 'martínez']"
87,yo veo chayote en alta,"['yo', 'veo', 'chayote', 'en', 'alta']"
88,"tus pinches propuestas nos valen pura madre , ahórratelos , quien te crees","['tus', 'pinches', 'propuestas', 'nos', 'valen', 'pura', 'madre', 'ahórratelos', 'quien', 'te', 'crees']"
90,chema martínez es mi gallo,"['chema', 'martínez', 'es', 'mi', 'gallo']"
91,"es un mercenario , texto servidor les dicen","['es', 'un', 'mercenario', 'texto', 'servidor', 'les', 'dicen']"
92,48,['48']
93,te falta un poco de mayor análisis sin sesgo político hacia el chayote… lee un poco lo que de verdad propuso el ine…,"['te', 'falta', 'un', 'poco', 'de', 'mayor', 'análisis', 'sin', 'sesgo', 'político', 'hacia', 'el', 'chayote', 'lee', 'un', 'poco', 'lo', 'que', 'de', 'verdad', 'propuso', 'el', 'ine']"
94,clara cárdenas,"['clara', 'cárdenas']"
95,flor michel,"['flor', 'michel']"
96,le pagan,"['le', 'pagan']"
97,889,['889']
98,udgtv.com,"['udgtv', 'com']"
99,y como le va a hacer nahle si no es de veracruz? la cornamenta te hace daño cerebral.,"['y', 'como', 'le', 'va', 'a', 'hacer', 'nahle', 'si', 'no', 'es', 'de', 'veracruz', 'la', 'cornamenta', 'te', 'hace', 'daño', 'cerebral']"
100,chema martinez,"['chema', 'martinez']"
101,"que tú pronóstico jalisco no se te haga nachito
y de los otros tampoco te deseo suerte","['que', 'tú', 'pronóstico', 'jalisco', 'no', 'se', 'te', 'haga', 'nachito', 'y', 'de', 'los', 'otros', 'tampoco', 'te', 'deseo', 'suerte']"
